,,,-00.000012880000, -11.20000,
,,,-00.000012860000, -11.20000,
,,,-00.000012840000, -10.40000,
,,,-00.000012820000, -10.80000,
,,,-00.000012800000, -10.80000,
,,,-00.000012780000, -11.20000,
,,,-00.000012760000, -10.40000,
,,,-00.000012740000, -10.40000,
,,,-00.000012720000, -10.40000,
,,,-00.000012700000, -10.40000,
,,,-00.000012680000, -10.40000,
,,,-00.000012660000, -10.00000,
,,,-00.000012640000, -10.40000,
,,,-00.000012620000, -10.40000,
,,,-00.000012600000, -10.40000,
,,,-00.000012580000, -10.00000,
,,,-00.000012560000, -10.00000,
,,,-00.000012540000,  -9.60000,
,,,-00.000012520000,  -9.20000,
,,,-00.000012500000,  -9.60000,
,,,-00.000012480000,  -9.60000,
,,,-00.000012460000,  -9.20000,
,,,-00.000012440000,  -8.80000,
,,,-00.000012420000,  -8.40000,
,,,-00.000012400000,  -9.60000,
,,,-00.000012380000,  -8.40000,
,,,-00.000012360000,  -8.80000,
,,,-00.000012340000,  -8.80000,
,,,-00.000012320000,  -8.80000,
,,,-00.000012300000,  -8.40000,
,,,-00.000012280000,  -8.40000,
,,,-00.000012260000,  -8.40000,
,,,-00.000012240000,  -8.40000,
,,,-00.000012220000,  -8.00000,
,,,-00.000012200000,  -7.60000,
,,,-00.000012180000,  -7.60000,
,,,-00.000012160000,  -8.00000,
,,,-00.000012140000,  -7.60000,
,,,-00.000012120000,  -7.60000,
,,,-00.000012100000,  -8.00000,
,,,-00.000012080000,  -8.00000,
,,,-00.000012060000,  -7.60000,
,,,-00.000012040000,  -7.20000,
,,,-00.000012020000,  -7.20000,
,,,-00.000012000000,  -7.20000,
,,,-00.000011980000,  -7.20000,
,,,-00.000011960000,  -6.80000,
,,,-00.000011940000,  -6.80000,
,,,-00.000011920000,  -6.80000,
,,,-00.000011900000,  -7.20000,
,,,-00.000011880000,  -6.80000,
,,,-00.000011860000,  -6.40000,
,,,-00.000011840000,  -6.40000,
,,,-00.000011820000,  -6.40000,
,,,-00.000011800000,  -6.40000,
,,,-00.000011780000,  -6.40000,
,,,-00.000011760000,  -6.00000,
,,,-00.000011740000,  -6.40000,
,,,-00.000011720000,  -5.60000,
,,,-00.000011700000,  -6.00000,
,,,-00.000011680000,  -6.00000,
,,,-00.000011660000,  -5.60000,
,,,-00.000011640000,  -6.00000,
,,,-00.000011620000,  -6.00000,
,,,-00.000011600000,  -5.20000,
,,,-00.000011580000,  -5.60000,
,,,-00.000011560000,  -4.80000,
,,,-00.000011540000,  -5.20000,
,,,-00.000011520000,  -4.40000,
,,,-00.000011500000,  -4.80000,
,,,-00.000011480000,  -4.80000,
,,,-00.000011460000,  -4.40000,
,,,-00.000011440000,  -4.00000,
,,,-00.000011420000,  -4.40000,
,,,-00.000011400000,  -4.40000,
,,,-00.000011380000,  -4.40000,
,,,-00.000011360000,  -4.00000,
,,,-00.000011340000,  -4.00000,
,,,-00.000011320000,  -4.00000,
,,,-00.000011300000,  -4.00000,
,,,-00.000011280000,  -3.60000,
,,,-00.000011260000,  -3.60000,
,,,-00.000011240000,  -3.20000,
,,,-00.000011220000,  -3.20000,
,,,-00.000011200000,  -3.20000,
,,,-00.000011180000,  -3.20000,
,,,-00.000011160000,  -3.20000,
,,,-00.000011140000,  -3.20000,
,,,-00.000011120000,  -3.20000,
,,,-00.000011100000,  -3.60000,
,,,-00.000011080000,  -2.80000,
,,,-00.000011060000,  -3.20000,
,,,-00.000011040000,  -2.80000,
,,,-00.000011020000,  -2.40000,
,,,-00.000011000000,  -2.40000,
,,,-00.000010980000,  -2.40000,
,,,-00.000010960000,  -2.80000,
,,,-00.000010940000,  -2.00000,
,,,-00.000010920000,  -1.60000,
,,,-00.000010900000,  -2.00000,
,,,-00.000010880000,  -2.00000,
,,,-00.000010860000,  -2.00000,
,,,-00.000010840000,  -2.00000,
,,,-00.000010820000,  -1.60000,
,,,-00.000010800000,  -1.60000,
,,,-00.000010780000,  -1.20000,
,,,-00.000010760000,  -0.80000,
,,,-00.000010740000,  -1.20000,
,,,-00.000010720000,  -1.20000,
,,,-00.000010700000,  -1.20000,
,,,-00.000010680000,  -0.40000,
,,,-00.000010660000,  -0.80000,
,,,-00.000010640000,  -1.20000,
,,,-00.000010620000,  -0.80000,
,,,-00.000010600000,  -0.40000,
,,,-00.000010580000,   0.00000,
,,,-00.000010560000,  -0.40000,
,,,-00.000010540000,  -0.40000,
,,,-00.000010520000,   0.00000,
,,,-00.000010500000,   0.00000,
,,,-00.000010480000,   0.40000,
,,,-00.000010460000,   0.80000,
,,,-00.000010440000,   0.80000,
,,,-00.000010420000,   0.00000,
,,,-00.000010400000,   0.80000,
,,,-00.000010380000,   0.40000,
,,,-00.000010360000,   0.80000,
,,,-00.000010340000,   1.20000,
,,,-00.000010320000,   0.80000,
,,,-00.000010300000,   0.80000,
,,,-00.000010280000,   0.80000,
,,,-00.000010260000,   1.20000,
,,,-00.000010240000,   1.20000,
,,,-00.000010220000,   1.60000,
,,,-00.000010200000,   1.60000,
,,,-00.000010180000,   1.60000,
,,,-00.000010160000,   1.60000,
,,,-00.000010140000,   1.60000,
,,,-00.000010120000,   2.00000,
,,,-00.000010100000,   1.60000,
